"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR22022418","OTHER","PRJNA849983","https://www.ncbi.nlm.nih.gov/biosample/SAMN29160457","1","2019-02-07","0.98","United Kingdom","[52.6237924,1.2243845]","food metagenome"
"SRR12829161","WGS","PRJNA669653","https://www.ncbi.nlm.nih.gov/biosample/SAMN16441686","0.99","2017-07-01","0.79","Switzerland","[46.99,6.9293]","synthetic metagenome"
"ERR11042070","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA12820872","0.92","NP","0.17","NP","NP","unidentified"
"ERR5917353","OTHER","PRJEB44907","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8740522","0.91","2017-01-18","0.15","China","NP","human gut metagenome"
"SRR6343398","WGS","PRJNA417775","https://www.ncbi.nlm.nih.gov/biosample/SAMN08031271","0.99","NP","0.83","USA","[46.72,-94.68]","Salmonella enterica subsp. enterica serovar Heidelberg"
"SRR16025462","OTHER","PRJNA765404","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557805","0.99","NP","0.74","uncalculated","""not applicable""","synthetic metagenome"
"SRR9061347","WGS","PRJNA542960","https://www.ncbi.nlm.nih.gov/biosample/SAMN11649405","0.91","2017-06-01","0.13","China","[39.60959,117.3882]","freshwater metagenome"
"ERR11042433","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA12820858","0.91","NP","0.15","NP","NP","unidentified"
"ERR7757512","WGS","PRJEB49260","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11476511","0.91","2020-05-30","0.14","Saudi Arabia","NP","wastewater metagenome"
"SRR7990602","WGS","PRJNA495415","https://www.ncbi.nlm.nih.gov/biosample/SAMN10225158","0.9","2017-06-22","0.1","China","[40.48,111.41]","silage metagenome"
"ERR10789759","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417370","0.9","NP","0.12","NP","NP","unidentified"
"ERR7764206","WGS","PRJEB49260","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11476539","0.99","2020-06-28","0.81","Saudi Arabia","NP","wastewater metagenome"
"SRR21969399","OTHER","PRJNA841786","https://www.ncbi.nlm.nih.gov/biosample/SAMN31358386","0.9","2021-10-01","0.11","Hong Kong","[22.3,114.17]","metagenome"
"SRR12284431","RNA-Seq","PRJNA647721","https://www.ncbi.nlm.nih.gov/biosample/SAMN15596993","0.92","2018-03-15","0.17","USA","[38.97,-76.93]","seed metagenome"
"ERR3310211","WGS","PRJEB32444","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5594447","0.97","NP","0.51","South Korea","NP","metagenome"
"ERR3211707","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414352","1","2016-10-03","0.94","Denmark","NP","wastewater metagenome"
"ERR4678638","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426338","0.92","2018-11-19","0.16","Ghana","NP","wastewater metagenome"
"SRR13144512","WGS","PRJNA680692","https://www.ncbi.nlm.nih.gov/biosample/SAMN16911665","0.9","2020-05-14","0.12","Germany","[48.13,11.56]","human gut metagenome"
"ERR10298287","WGS","PRJEB49383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11127273","0.9","NP","0.11","United Kingdom","NP","clinical metagenome"
"SRR20814949","WGS","PRJNA862908","https://www.ncbi.nlm.nih.gov/biosample/SAMN29999613","1","NP","0.98","USA","[44.3148,-85.6024]","human gut metagenome"
"ERR10789784","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417397","0.91","NP","0.12","NP","NP","unidentified"
"SRR22243202","WGA","PRJNA898678","https://www.ncbi.nlm.nih.gov/biosample/SAMN31620512","0.9","2022-10-01","0.1","China","[23.16,113.35]","pig gut metagenome"
"SRR25131769","WGA","PRJNA989503","https://www.ncbi.nlm.nih.gov/biosample/SAMN35882499","0.9","2022-11-01","0.1","China","""35 N 105 E""","hospital metagenome"
"SRR14099374","POOLCLONE","PRJNA680829","https://www.ncbi.nlm.nih.gov/biosample/SAMN16925175","0.91","NP","0.12","uncalculated","""missing""","human gut metagenome"
"ERR4097171","WGS","PRJEB38036","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6804856","0.99","NP","0.77","Denmark","NP","human gut metagenome"
"SRR24113977","WGS","PRJNA952804","https://www.ncbi.nlm.nih.gov/biosample/SAMN34064635","0.93","NP","0.23","uncalculated","[39.916527,-116.397202]","human oral metagenome"
"SRR8071861","WGS","PRJNA497280","https://www.ncbi.nlm.nih.gov/biosample/SAMN10252996","0.92","NP","0.16","USA","""not applicable""","indoor metagenome"
"SRR14555685","WGS","PRJNA730191","https://www.ncbi.nlm.nih.gov/biosample/SAMN19222452","0.94","2020-04-01","0.26","China","[45.683333,126.633333]","soil metagenome"
"SRR5963399","WGS","PRJNA396794","https://www.ncbi.nlm.nih.gov/biosample/SAMN07501306","0.91","NP","0.13","USA","[40.44,-79.99]","human gut metagenome"
"ERR10789773","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417385","0.91","NP","0.13","NP","NP","unidentified"
"ERR6170082","WGS","PRJEB39861","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8950061","0.9","NP","0.11","United Kingdom","NP","metagenome"
"SRR14509800","WGS","PRJNA728908","https://www.ncbi.nlm.nih.gov/biosample/SAMN19107366","0.9","2014-05-01","0.11","China","[30.53,121.48]","metagenome"
"ERR4043979","WGS","PRJEB37898","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6796852","0.99","NP","0.77","Netherlands","NP","metagenome"
"SRR24893246","WGS","PRJNA934154","https://www.ncbi.nlm.nih.gov/biosample/SAMN33268052","0.99","NP","0.83","uncalculated","""NA""","synthetic metagenome"
"SRR22256710","WGS","PRJNA794347","https://www.ncbi.nlm.nih.gov/biosample/SAMN31582611","0.91","2020-11-01","0.15","USA","[39.134531,-76.891463]","freshwater metagenome"
"ERR2868087","WGS","PRJEB29454","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5056540","1","NP","0.98","NP","NP","metagenome"
"ERR5094881","WGS","PRJEB42464","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7816536","0.99","NP","0.85","Spain","NP","feces metagenome"
"SRR16025452","OTHER","PRJNA765404","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557664","0.93","2018-10-30","0.23","USA","[41.87,-87.67]","hospital metagenome"
"ERR1713341","WGS","PRJEB13831","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4527609","0.9","2016-02-01","0.11","Canada","NP","wastewater metagenome"
"ERR3211901","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414546","0.97","2016-09-12","0.55","Denmark","NP","pig gut metagenome"
"ERR10789768","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417382","0.91","NP","0.13","NP","NP","unidentified"
"SRR14509734","WGS","PRJNA728908","https://www.ncbi.nlm.nih.gov/biosample/SAMN19107374","0.9","2014-05-01","0.1","China","[30.53,121.48]","metagenome"
"ERR10432874","WGS","PRJEB55711","https://www.ncbi.nlm.nih.gov/biosample/SAMEA111520328","0.96","NP","0.46","China","NP","human gut metagenome"
"ERR8529550","WGS","PRJEB40903","https://www.ncbi.nlm.nih.gov/biosample/SAMEA12936950","0.98","NP","0.69","USA","NP","synthetic metagenome"
"ERR3310215","WGS","PRJEB32444","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5594451","0.97","NP","0.51","South Korea","NP","metagenome"
"SRR13826155","POOLCLONE","PRJNA680829","https://www.ncbi.nlm.nih.gov/biosample/SAMN16925175","0.9","NP","0.1","uncalculated","""missing""","human gut metagenome"
"ERR6801963","WGS","PRJEB46550","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10159272","0.93","2019-09-16","0.23","Spain","NP","chicken gut metagenome"
"ERR3211673","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414318","0.9","2016-08-15","0.1","Denmark","NP","wastewater metagenome"
"SRR15558365","WGS","PRJNA736218","https://www.ncbi.nlm.nih.gov/biosample/SAMN19613217","0.9","2020-08-05","0.11","China","[31.82,120.82]","Pseudomonas sp."
"SRR15912149","WGS","PRJNA763789","https://www.ncbi.nlm.nih.gov/biosample/SAMN21450027","0.91","2018-09-24","0.14","China","NP","Citrobacter freundii"
"ERR3345674","WGS","PRJEB25210","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104717269","0.9","NP","0.11","NP","NP","gut metagenome"
"SRR22328047","WGS","PRJNA828385","https://www.ncbi.nlm.nih.gov/biosample/SAMN31706392","0.9","2021-06-01","0.11","China","NP","pig gut metagenome"
"ERR4097272","WGS","PRJEB38036","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6804949","0.99","NP","0.77","Denmark","NP","human gut metagenome"
"SRR5058927","WGS","PRJNA321753","https://www.ncbi.nlm.nih.gov/biosample/SAMN05024039","0.99","2013-07-01","0.83","USA","""missing""","human gut metagenome"
"SRR16308647","WGS","PRJNA770854","https://www.ncbi.nlm.nih.gov/biosample/SAMN22242028","0.91","2021-04-30","0.13","China","[27.03,119.46]","wastewater metagenome"
"ERR9855086","WGS","PRJEB13831","https://www.ncbi.nlm.nih.gov/biosample/SAMEA110143628","0.91","2016-08-02","0.15","Australia","NP","wastewater metagenome"
"SRR16477272","WGS","PRJNA772552","https://www.ncbi.nlm.nih.gov/biosample/SAMN22377012","0.91","2020-05-20","0.12","China","""not collected""","soil metagenome"
"SRR10499428","WGS","PRJNA589866","https://www.ncbi.nlm.nih.gov/biosample/SAMN13292934","0.9","NP","0.11","Hungary","""not applicable""","human gut metagenome"
"SRR14000535","WGS","PRJNA715586","https://www.ncbi.nlm.nih.gov/biosample/SAMN18353426","0.9","NP","0.11","France","""missing""","human gut metagenome"
"ERR11042566","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA12818222","0.92","NP","0.16","NP","NP","unidentified"
"SRR12983663","OTHER","PRJNA674565","https://www.ncbi.nlm.nih.gov/biosample/SAMN16661430","0.91","2019-07-01","0.15","uncalculated","""missing""","aquatic metagenome"
"ERR10298821","WGS","PRJEB49383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11126199","0.9","NP","0.1","United Kingdom","NP","clinical metagenome"
"SRR21986381","WGS","PRJNA892575","https://www.ncbi.nlm.nih.gov/biosample/SAMN31389175","0.9","NP","0.11","USA","[33.68615,-117.830437]","gut metagenome"
"SRR6231200","WGS","PRJNA415974","https://www.ncbi.nlm.nih.gov/biosample/SAMN07839257","0.91","2016-04-05","0.12","USA","[35.152911,-80.85299]","wastewater metagenome"
"ERR10789536","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417552","0.91","NP","0.13","NP","NP","unidentified"
"SRR24963354","WGS","PRJNA984925","https://www.ncbi.nlm.nih.gov/biosample/SAMN35783525","0.9","2019-05-16","0.11","USA","""not applicable""","bovine metagenome"
"SRR15307657","OTHER","PRJNA751055","https://www.ncbi.nlm.nih.gov/biosample/SAMN20504867","0.91","NP","0.13","USA","""Not applicable""","synthetic metagenome"
"DRR424548","WGS","PRJDB14853","https://www.ncbi.nlm.nih.gov/biosample/SAMD00561440","0.91","2021-03-24","0.14","Japan","""34?EEEEE?EEEEE58'13.3\""\""E44'22.3\""\""ii WWWP ww""","riverine metagenome"
"ERR3211720","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414365","0.99","2016-10-03","0.8","Denmark","NP","wastewater metagenome"
"ERR10789585","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417614","0.9","NP","0.1","NP","NP","unidentified"
"ERR8977395","WGS","PRJEB51229","https://www.ncbi.nlm.nih.gov/biosample/SAMEA13189724","0.9","2018-04-12","0.12","Malaysia","NP","wastewater metagenome"
"SRR13773558","WGS","PRJNA633576","https://www.ncbi.nlm.nih.gov/biosample/SAMN18040082","0.91","2018-10-26","0.13","USA","""missing""","human gut metagenome"
"ERR1078374","WGS","PRJEB11402","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3613850","0.91","2014-03-14","0.13","Sweden","NP","metagenome"
"SRR12983688","OTHER","PRJNA674565","https://www.ncbi.nlm.nih.gov/biosample/SAMN16661408","0.9","2019-07-01","0.12","uncalculated","""missing""","aquatic metagenome"
"SRR15082119","WGS","PRJNA745062","https://www.ncbi.nlm.nih.gov/biosample/SAMN20132740","0.91","2020-11-01","0.13","China","NP","Leclercia adecarboxylata"
"SRR10692809","OTHER","PRJNA588513","https://www.ncbi.nlm.nih.gov/biosample/SAMN13246591","0.9","2018-02-19","0.11","China","[25.02,102.41]","human gut metagenome"
"ERR10151827","WGS","PRJEB55053","https://www.ncbi.nlm.nih.gov/biosample/SAMEA111324654","0.9","NP","0.1","NP","NP","aquatic metagenome"
"ERR2683258","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777515","0.92","2017-06-11","0.16","Chad","NP","wastewater metagenome"
"ERR929735","WGS","PRJEB9488","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3469229","0.96","2012-11-23","0.46","USA","NP","mouse gut metagenome"
"SRR11679874","WGS","PRJNA629464","https://www.ncbi.nlm.nih.gov/biosample/SAMN14776667","0.9","2018-08-01","0.12","China","[34.66,123.21]","human gut metagenome"
"SRR6231209","WGS","PRJNA415974","https://www.ncbi.nlm.nih.gov/biosample/SAMN07839242","0.91","2016-03-31","0.13","USA","[35.137998,-80.862596]","wastewater metagenome"
"SRR21104568","WGS","PRJNA870099","https://www.ncbi.nlm.nih.gov/biosample/SAMN30349838","0.99","NP","0.77","USA","[32.71,-117.16]","synthetic metagenome"
"ERR3211645","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414290","0.96","2016-08-15","0.47","Denmark","NP","wastewater metagenome"
"ERR4682442","WGS","PRJEB40815","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428349","0.9","2017-11-28","0.12","USA","NP","wastewater metagenome"
"ERR7764201","WGS","PRJEB49260","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11476546","0.92","2020-07-04","0.16","Saudi Arabia","NP","wastewater metagenome"
"SRR13855168","WGS","PRJNA650228","https://www.ncbi.nlm.nih.gov/biosample/SAMN18090720","0.99","NP","0.75","uncalculated","""missing""","synthetic metagenome"
"SRR11412798","WGS","PRJNA613947","https://www.ncbi.nlm.nih.gov/biosample/SAMN14445486","0.9","NP","0.12","China","[31.8,121.66]","gut metagenome"
"ERR5685611","WGS","PRJEB43305","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8136923","0.99","NP","0.77","NP","NP","synthetic metagenome"
"ERR3363698","OTHER","PRJEB32887","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5700182","0.97","2017-10-01","0.59","United Kingdom","NP","human metagenome"
"ERR4407195","WGS","PRJEB39610","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7097363","0.9","NP","0.12","United Kingdom","NP","gut metagenome"
"SRR6037128","WGS","PRJNA404022","https://www.ncbi.nlm.nih.gov/biosample/SAMN07628420","0.99","NP","0.79","USA","[33.95,-83.38]","food metagenome"
"SRR15166555","WGS","PRJNA747032","https://www.ncbi.nlm.nih.gov/biosample/SAMN20253111","0.98","NP","0.61","USA","""not applicable""","metagenome"
"ERR10789785","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417398","0.9","NP","0.12","NP","NP","unidentified"
"ERR4678639","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426339","0.91","2019-01-24","0.14","Chile","NP","wastewater metagenome"
"SRR12640729","WGS","PRJNA663116","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132428","0.9","2019-08-13","0.11","China","[40.12,115.54]","synthetic metagenome"
"SRR13773568","WGS","PRJNA633576","https://www.ncbi.nlm.nih.gov/biosample/SAMN18040073","0.9","NP","0.1","USA","""missing""","human gut metagenome"
"SRR21898693","WGS","PRJNA889771","https://www.ncbi.nlm.nih.gov/biosample/SAMN31253634","0.97","NP","0.53","USA","[40.4308,-79.9598]","human gut metagenome"
"SRR11412986","WGS","PRJNA613947","https://www.ncbi.nlm.nih.gov/biosample/SAMN14445460","0.9","NP","0.11","China","[31.8,121.66]","gut metagenome"
"SRR22464962","WGS","PRJNA906507","https://www.ncbi.nlm.nih.gov/biosample/SAMN31926760","0.95","2019-06-01","0.34","USA","[30.36,-96.23]","chicken gut metagenome"
"SRR14099339","POOLCLONE","PRJNA680829","https://www.ncbi.nlm.nih.gov/biosample/SAMN16925175","0.91","NP","0.15","uncalculated","""missing""","human gut metagenome"
"ERR10298322","WGS","PRJEB49383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11127200","0.9","NP","0.12","United Kingdom","NP","clinical metagenome"
"SRR13554765","WGS","PRJNA695014","https://www.ncbi.nlm.nih.gov/biosample/SAMN17597225","0.97","NP","0.56","uncalculated","""not applicable""","synthetic metagenome"
"SRR17045440","WGS","PRJNA783360","https://www.ncbi.nlm.nih.gov/biosample/SAMN23429195","0.9","2019-01-15","0.11","China","[42.07,86.58]","silage metagenome"
"SRR22243200","WGA","PRJNA898678","https://www.ncbi.nlm.nih.gov/biosample/SAMN31620514","0.9","2022-10-01","0.11","China","[23.16,113.35]","pig gut metagenome"
"ERR3726313","WGS","PRJEB23147","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5039773","0.97","NP","0.56","NP","NP","gut metagenome"
"SRR19443864","WGS","PRJNA841427","https://www.ncbi.nlm.nih.gov/biosample/SAMN28593733","0.96","NP","0.42","Taiwan","[23.58,120.58]","synthetic metagenome"
"SRR12159251","WGS","PRJNA643353","https://www.ncbi.nlm.nih.gov/biosample/SAMN15422492","0.93","NP","0.2","China","[31.23,121.47]","human gut metagenome"
"SRR10571240","WGA","PRJNA418866","https://www.ncbi.nlm.nih.gov/biosample/SAMN13393086","0.94","2018-09-15","0.27","China","[40.02778,116.3606]","freshwater metagenome"
"SRR10098320","WGS","PRJNA563872","https://www.ncbi.nlm.nih.gov/biosample/SAMN12692676","0.9","NP","0.12","USA","""not collected""","bovine metagenome"
"SRR6343399","WGS","PRJNA417775","https://www.ncbi.nlm.nih.gov/biosample/SAMN08031270","0.99","NP","0.83","USA","[46.72,-94.68]","Salmonella enterica subsp. enterica serovar Heidelberg"
"SRR19018935","WGS","PRJNA833654","https://www.ncbi.nlm.nih.gov/biosample/SAMN28013757","0.96","2018-06-17","0.45","China","[24.978059,112.891988]","gut metagenome"
"SRR8427800","WGS","PRJNA510445","https://www.ncbi.nlm.nih.gov/biosample/SAMN10722344","0.9","NP","0.11","NP","NP","human gut metagenome"
"ERR3211933","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414578","0.99","2016-09-12","0.79","Denmark","NP","pig gut metagenome"
"ERR6797446","WGS","PRJEB47625","https://www.ncbi.nlm.nih.gov/biosample/SAMEA9962205","0.91","NP","0.15","United Kingdom","NP","Homo sapiens environmental sample"
"ERR11172814","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA12821639","0.91","NP","0.13","NP","NP","unidentified"
"ERR10789763","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417376","0.91","NP","0.13","NP","NP","unidentified"
"SRR21374502","WGS","PRJNA875025","https://www.ncbi.nlm.nih.gov/biosample/SAMN30613489","0.9","2020-09-15","0.1","USA","""40 N 105.3 W""","wastewater metagenome"
"SRR12234865","WGS","PRJNA643353","https://www.ncbi.nlm.nih.gov/biosample/SAMN15421897","0.92","NP","0.19","China","[31.23,121.47]","human gut metagenome"
"SRR17790893","WGS","PRJNA801051","https://www.ncbi.nlm.nih.gov/biosample/SAMN25290282","0.91","NP","0.13","China","""not collected""","human gut metagenome"
"ERR7017707","WGS","PRJEB21259","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10256221","0.94","NP","0.26","NP","NP","metagenome"
"ERR10789816","WGS","PRJEB40383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10417430","0.91","NP","0.13","NP","NP","unidentified"
"SRR14001017","WGS","PRJNA715601","https://www.ncbi.nlm.nih.gov/biosample/SAMN18354234","0.9","2010-12-01","0.11","Denmark","[55.740813,12.544197]","human metagenome"
"SRR23527604","WGS","PRJNA935059","https://www.ncbi.nlm.nih.gov/biosample/SAMN33296084","0.91","NP","0.15","uncalculated","""missing""","human metagenome"
"ERR3562940","WGS","PRJEB34633","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5982213","0.9","2016-09-21","0.11","Denmark","NP","wastewater metagenome"
"SRR10121596","WGS","PRJNA565546","https://www.ncbi.nlm.nih.gov/biosample/SAMN12751439","0.9","NP","0.11","China","""not collected""","human gut metagenome"
"ERR3211572","WGS","PRJEB31650","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5414217","0.99","2016-10-03","0.75","Denmark","NP","wastewater metagenome"
"ERR3726305","WGS","PRJEB23147","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5039765","1","NP","0.93","NP","NP","gut metagenome"
"ERR10299146","WGS","PRJEB49383","https://www.ncbi.nlm.nih.gov/biosample/SAMEA11125542","0.91","NP","0.12","United Kingdom","NP","clinical metagenome"
"ERR4678634","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426334","0.91","2018-12-19","0.14","Japan","NP","wastewater metagenome"
"ERR3726322","WGS","PRJEB23147","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5039782","0.99","NP","0.85","NP","NP","gut metagenome"
"ERR2683227","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777484","0.91","2017-06-15","0.14","Senegal","NP","wastewater metagenome"
